driverId,year,dstnd_points,results_laps,wins,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9,res_10,res_11,res_12,res_13,res_14,res_15,res_16,res_17,res_18,res_19,res_20,res_21,res_22,res_23,res_24,grid_1,grid_2,grid_3,grid_4,grid_5,grid_6,grid_7,grid_8,grid_9,grid_10,grid_11,grid_12,grid_13,grid_14,grid_15,grid_16,grid_17,grid_18,grid_19,grid_20,grid_21,grid_22,grid_23,grid_24,races
11,2004.0,34.0,901.0,0.0,0,0,1,2,2,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2005.0,1.0,783.0,0.0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,2006.0,0.0,857.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
11,2007.0,4.0,923.0,0.0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,0,0,0,0,0,0,0
11,2008.0,0.0,175.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2008.0,19.0,750.0,0.0,0,1,0,1,0,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
12,2009.0,0.0,463.0,0.0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
13,2002.0,4.0,58.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2004.0,12.0,925.0,0.0,0,0,0,1,1,0,0,3,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,2005.0,11.0,1019.0,0.0,0,0,0,1,0,1,1,1,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
13,2006.0,80.0,1066.0,2.0,2,3,2,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2007.0,94.0,1002.0,3.0,3,4,3,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2008.0,97.0,998.0,6.0,6,2,2,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,4,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2009.0,22.0,429.0,0.0,0,0,1,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2010.0,144.0,1074.0,0.0,0,2,3,3,0,1,2,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,2,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2011.0,118.0,1050.0,0.0,0,0,0,0,6,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2012.0,122.0,1178.0,0.0,0,1,1,4,1,2,1,1,2,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,1,0,1,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0
13,2013.0,112.0,1023.0,0.0,0,0,1,3,1,3,2,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,2014.0,134.0,954.0,0.0,0,1,2,2,2,0,4,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,2015.0,121.0,1080.0,0.0,0,0,2,3,1,5,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
13,2016.0,53.0,1161.0,0.0,0,0,0,0,2,1,1,2,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,5,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0
13,2017.0,43.0,1019.0,0.0,0,0,0,0,0,2,1,2,5,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
14,1996.0,10.0,258.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1997.0,14.0,417.0,1.0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1998.0,48.0,394.0,1.0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1999.0,6.0,62.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2000.0,67.0,175.0,3.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2001.0,61.0,73.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2002.0,41.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2003.0,51.0,853.0,1.0,1,1,1,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2004.0,24.0,983.0,0.0,0,0,0,1,0,4,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2005.0,24.0,878.0,0.0,0,0,0,2,0,2,3,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14,2006.0,14.0,932.0,0.0,0,0,1,0,1,0,1,2,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0
14,2007.0,14.0,714.0,0.0,0,0,0,1,2,0,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
14,2008.0,8.0,787.0,0.0,0,0,1,0,0,0,1,0,3,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0
15,1997.0,3.0,471.0,0.0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1998.0,1.0,263.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2000.0,6.0,170.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,2001.0,12.0,73.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2002.0,9.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2003.0,33.0,800.0,0.0,0,0,1,1,3,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2004.0,46.0,943.0,1.0,1,0,1,4,2,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2005.0,43.0,1037.0,0.0,0,2,1,1,3,1,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2006.0,15.0,895.0,0.0,0,0,0,1,0,2,2,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15,2007.0,8.0,902.0,0.0,0,0,0,0,0,1,2,1,1,1,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,2008.0,31.0,991.0,0.0,0,0,1,1,2,2,2,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2009.0,32.5,788.0,0.0,0,1,2,2,0,0,2,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15,2010.0,0.0,821.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,2,0,0,0,0
15,2011.0,0.0,915.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0
16,2007.0,1.0,753.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0
16,2008.0,0.0,675.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0
16,2009.0,5.0,732.0,0.0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0
16,2010.0,47.0,1002.0,0.0,0,0,0,0,2,1,1,2,2,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
16,2011.0,42.0,1056.0,0.0,0,0,0,0,0,2,2,2,3,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
16,2013.0,29.0,934.0,0.0,0,0,0,0,1,0,2,0,2,3,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
16,2014.0,0.0,857.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,1,3,2,0,0,0,0,0,0,0,0
17,2002.0,2.0,85.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2003.0,17.0,772.0,0.0,0,0,0,0,0,3,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17,2004.0,7.0,735.0,0.0,0,0,0,0,0,1,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2005.0,36.0,947.0,0.0,0,0,1,2,2,2,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
17,2006.0,7.0,671.0,0.0,0,0,0,0,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2007.0,10.0,749.0,0.0,0,0,1,0,0,0,2,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2008.0,21.0,998.0,0.0,0,0,0,1,1,1,3,3,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17,2009.0,69.5,916.0,2.0,2,4,2,0,1,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2010.0,242.0,1043.0,4.0,4,4,2,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2011.0,258.0,1084.0,1.0,1,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2012.0,179.0,1131.0,2.0,2,1,1,6,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,3,2,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2013.0,199.0,1049.0,0.0,0,5,3,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2000.0,12.0,118.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2001.0,2.0,72.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2002.0,14.0,108.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2003.0,17.0,785.0,0.0,0,0,0,2,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2004.0,85.0,991.0,0.0,0,4,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2005.0,37.0,871.0,0.0,0,0,2,1,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2006.0,56.0,971.0,1.0,1,0,2,5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2007.0,6.0,778.0,0.0,0,0,0,0,1,0,0,2,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
18,2008.0,3.0,936.0,0.0,0,0,0,0,0,1,0,0,1,1,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0,2,3,0,0,0,0,0,0,0,0
18,2009.0,95.0,944.0,6.0,6,1,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2010.0,214.0,1023.0,2.0,2,3,2,3,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2011.0,270.0,1095.0,3.0,3,4,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2012.0,188.0,1105.0,3.0,3,3,0,2,2,1,0,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,4,0,4,2,1,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,2013.0,73.0,1126.0,0.0,0,0,0,1,1,3,2,2,2,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
18,2014.0,126.0,1120.0,0.0,0,0,1,4,2,3,0,2,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,2,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2015.0,16.0,874.0,0.0,0,0,0,0,0,1,0,1,2,0,1,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0
18,2016.0,21.0,1032.0,0.0,0,0,0,0,0,1,0,1,4,1,1,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0
18,2017.0,0.0,57.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2005.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2007.0,0.0,865.0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0
19,2008.0,0.0,119.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2007.0,6.0,395.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
20,2008.0,35.0,771.0,1.0,1,0,0,1,3,2,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2009.0,84.0,847.0,4.0,4,2,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20,2010.0,256.0,1066.0,5.0,5,2,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2011.0,392.0,1079.0,11.0,11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2012.0,281.0,1162.0,5.0,5,3,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2013.0,397.0,1120.0,13.0,13,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2014.0,159.0,915.0,0.0,0,1,3,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2015.0,278.0,1127.0,3.0,3,3,7,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2016.0,212.0,1057.0,0.0,0,3,4,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2017.0,317.0,1089.0,5.0,5,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2018.0,320.0,1248.0,5.0,5,4,3,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2019.0,240.0,1178.0,1.0,1,5,3,4,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2020.0,33.0,914.0,0.0,0,0,1,0,0,1,1,0,0,4,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0
20,2021.0,43.0,1263.0,0.0,0,1,0,0,2,0,1,0,1,2,2,3,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0
20,2022.0,37.0,1101.0,0.0,0,0,0,0,0,2,0,4,1,3,3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,1996.0,0.0,96.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1997.0,8.0,506.0,0.0,0,0,1,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1998.0,15.0,294.0,0.0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1999.0,5.0,156.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2000.0,18.0,230.0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2001.0,8.0,72.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2002.0,7.0,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2003.0,12.0,700.0,1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0
21,2004.0,22.0,1032.0,0.0,0,0,0,1,1,2,2,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2005.0,58.0,902.0,1.0,1,1,1,4,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2006.0,72.0,1028.0,1.0,1,0,4,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007.0,21.0,927.0,0.0,0,0,0,1,2,2,0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
