driverId,raceId,points,position,wins
71,206,20,6,1
44,206,0,22,0
30,206,86,2,6
21,206,16,9,0
55,206,9,11,0
76,206,1,17,0
22,206,4,12,0
15,206,1,16,0
68,206,0,21,0
75,206,0,18,0
73,206,0,20,0
23,206,14,10,0
74,206,0,19,0
63,206,3,13,0
64,206,3,14,0
50,206,0,23,0
64,207,0,10,0
15,207,0,9,0
49,207,0,8,0
75,207,0,7,0
78,207,1,6,0
44,207,2,5,0
77,207,3,4,0
57,207,4,3,0
30,207,6,2,0
14,207,10,1,1
79,208,0,19,0
71,208,0,18,0
56,208,0,17,0
50,208,0,16,0
63,208,0,15,0
21,208,0,12,0
65,208,0,10,0
55,208,1,8,0
35,208,10,2,1
64,208,0,14,0
15,208,0,13,0
49,208,0,11,0
75,208,0,9,0
78,208,1,7,0
44,208,6,6,0
77,208,9,3,0
57,208,7,5,0
30,208,8,4,0
14,208,10,1,1
76,209,0,18,0
23,209,4,8,0
79,209,0,21,0
71,209,0,20,0
56,209,6,6,0
50,209,0,19,0
63,209,0,14,0
21,209,0,15,0
65,209,3,9,0
55,209,1,10,0
35,209,20,1,2
64,209,0,17,0
15,209,0,16,0
49,209,0,13,0
75,209,0,12,0
78,209,1,11,0
44,209,6,7,0
77,209,10,3,0
57,209,9,4,0
30,209,8,5,0
14,209,10,2,1
76,210,0,19,0
23,210,4,9,0
79,210,0,20,0
71,210,0,21,0
56,210,10,5,0
50,210,0,17,0
63,210,0,15,0
21,210,3,11,0
65,210,3,10,0
55,210,3,12,0
35,210,20,1,2
64,210,0,18,0
15,210,0,16,0
49,210,10,3,1
75,210,0,14,0
78,210,1,13,0
44,210,6,8,0
77,210,10,6,0
57,210,10,7,0
30,210,14,2,0
14,210,10,4,1
22,211,6,9,0
76,211,0,16,0
23,211,4,10,0
79,211,0,20,0
71,211,0,22,0
56,211,14,3,0
50,211,0,18,0
63,211,2,14,0
21,211,4,11,0
65,211,3,12,0
55,211,3,13,0
35,211,20,2,2
64,211,0,21,0
15,211,0,19,0
49,211,10,4,1
75,211,0,17,0
78,211,1,15,0
44,211,9,8,0
77,211,10,6,0
57,211,10,7,0
30,211,24,1,1
14,211,10,5,1
81,212,0,22,0
22,212,6,10,0
76,212,0,16,0
23,212,4,12,0
79,212,0,20,0
71,212,0,23,0
56,212,14,4,0
50,212,0,18,0
63,212,2,14,0
21,212,4,13,0
65,212,5,11,0
55,212,7,9,0
35,212,30,1,3
64,212,0,21,0
15,212,0,19,0
49,212,10,6,1
75,212,0,17,0
78,212,1,15,0
44,212,15,3,0
77,212,10,7,0
57,212,10,8,0
30,212,27,2,1
14,212,11,5,1
81,213,0,23,0
22,213,6,12,0
76,213,0,17,0
23,213,4,13,0
79,213,0,22,0
71,213,0,21,0
56,213,14,4,0
50,213,0,18,0
63,213,2,14,0
21,213,8,10,0
65,213,7,11,0
55,213,13,6,0
35,213,30,2,3
64,213,0,19,0
15,213,0,20,0
49,213,13,5,1
75,213,1,16,0
78,213,1,15,0
44,213,15,3,0
77,213,10,8,0
57,213,10,9,0
30,213,37,1,2
14,213,11,7,1
81,214,0,23,0
22,214,6,12,0
76,214,0,17,0
23,214,5,13,0
79,214,0,22,0
71,214,0,21,0
56,214,18,4,0
50,214,0,18,0
63,214,2,14,0
21,214,8,10,0
65,214,7,11,0
55,214,15,6,0
35,214,33,2,3
64,214,0,19,0
15,214,0,20,0
49,214,19,3,1
75,214,1,16,0
78,214,1,15,0
44,214,15,5,0
77,214,10,8,0
57,214,10,9,0
30,214,47,1,3
14,214,11,7,1
58,215,0,26,0
82,215,0,23,0
25,215,4,14,0
81,215,0,25,0
22,215,6,13,0
76,215,0,19,0
23,215,7,11,0
79,215,0,24,0
71,215,1,18,0
56,215,18,5,0
50,215,0,21,0
63,215,2,15,0
21,215,8,10,0
65,215,7,12,0
55,215,21,3,0
35,215,43,2,4
64,215,0,22,0
15,215,0,20,0
49,215,19,4,1
75,215,1,16,0
78,215,1,17,0
44,215,15,6,0
77,215,10,8,0
57,215,10,9,0
30,215,47,1,3
14,215,14,7,1
58,216,0,26,0
82,216,0,23,0
25,216,4,14,0
81,216,0,25,0
22,216,6,13,0
76,216,0,20,0
23,216,9,10,0
79,216,0,24,0
71,216,1,19,0
56,216,18,6,0
50,216,0,21,0
63,216,2,16,0
21,216,8,11,0
65,216,7,12,0
55,216,22,3,0
35,216,43,2,4
64,216,0,22,0
15,216,3,15,0
49,216,19,5,1
75,216,1,17,0
78,216,1,18,0
44,216,15,7,0
77,216,20,4,1
57,216,14,9,0
30,216,53,1,3
14,216,14,8,1
58,217,0,25,0
82,217,0,23,0
25,217,4,15,0
81,217,0,26,0
22,217,6,14,0
76,217,0,20,0
23,217,11,11,0
79,217,0,24,0
71,217,7,13,0
56,217,18,6,0
50,217,0,21,0
63,217,2,17,0
21,217,8,12,0
65,217,11,10,0
55,217,22,3,0
35,217,53,2,5
64,217,0,22,0
15,217,3,16,0
49,217,19,5,1
75,217,2,18,0
78,217,1,19,0
44,217,15,7,0
77,217,20,4,1
57,217,14,9,0
30,217,56,1,3
14,217,14,8,1
58,218,0,26,0
82,218,0,23,0
25,218,4,15,0
81,218,0,24,0
22,218,6,14,0
76,218,0,21,0
23,218,11,12,0
79,218,0,25,0
71,218,7,13,0
56,218,18,6,0
50,218,0,22,0
63,218,2,17,0
21,218,14,9,0
65,218,14,11,0
55,218,22,4,0
35,218,55,2,5
64,218,0,20,0
15,218,3,16,0
49,218,23,3,1
75,218,2,18,0
78,218,1,19,0
44,218,15,7,0
77,218,21,5,1
57,218,14,10,0
30,218,66,1,4
14,218,14,8,1
58,219,0,26,0
82,219,0,23,0
25,219,4,15,0
81,219,0,24,0
22,219,6,14,0
76,219,0,21,0
23,219,11,12,0
79,219,0,25,0
71,219,7,13,0
56,219,18,7,0
50,219,0,22,0
63,219,2,17,0
21,219,17,8,0
65,219,14,11,0
55,219,28,3,0
35,219,57,2,5
64,219,0,20,0
15,219,3,16,0
49,219,27,4,1
75,219,2,18,0
78,219,1,19,0
44,219,15,9,0
77,219,21,6,1
57,219,14,10,0
30,219,67,1,4
14,219,24,5,2
58,220,0,26,0
82,220,0,24,0
25,220,4,15,0
81,220,0,23,0
22,220,6,14,0
76,220,0,21,0
23,220,13,12,0
79,220,0,25,0
71,220,7,13,0
56,220,18,8,0
50,220,0,22,0
63,220,2,17,0
21,220,20,7,0
65,220,14,11,0
55,220,28,5,0
35,220,67,2,6
64,220,0,20,0
15,220,3,16,0
49,220,31,3,1
75,220,2,18,0
78,220,1,19,0
44,220,15,9,0
77,220,21,6,1
57,220,14,10,0
30,220,68,1,4
14,220,30,4,2
58,221,0,26,0
82,221,0,24,0
25,221,4,15,0
81,221,0,23,0
22,221,6,14,0
76,221,0,21,0
23,221,13,12,0
79,221,0,25,0
71,221,7,13,0
56,221,18,8,0
50,221,0,22,0
63,221,2,18,0
21,221,20,7,0
65,221,14,11,0
55,221,34,4,0
35,221,77,1,7
64,221,2,17,0
15,221,3,16,0
49,221,35,3,1
75,221,2,19,0
78,221,1,20,0
44,221,16,9,0
77,221,24,6,1
57,221,14,10,0
30,221,68,2,4
14,221,30,5,2
58,222,0,26,0
82,222,0,24,0
25,222,4,15,0
81,222,0,23,0
22,222,6,14,0
76,222,0,21,0
23,222,13,12,0
79,222,0,25,0
71,222,7,13,0
56,222,22,7,0
50,222,0,22,0
63,222,2,18,0
21,222,20,8,0
65,222,15,11,0
55,222,36,4,0
35,222,77,2,7
64,222,2,17,0
15,222,3,16,0
49,222,41,3,1
75,222,2,19,0
78,222,1,20,0
44,222,16,10,0
77,222,24,6,1
57,222,17,9,0
30,222,78,1,5
14,222,30,5,2
58,223,0,25,0
82,223,0,23,0
25,223,4,14,0
81,223,0,22,0
22,223,6,13,0
76,223,0,20,0
23,223,13,11,0
79,223,0,24,0
71,223,7,12,0
56,223,24,7,0
50,223,0,21,0
63,223,2,17,0
21,223,20,8,0
65,223,15,10,0
55,223,36,4,0
35,223,81,1,7
64,223,2,16,0
15,223,3,15,0
49,223,42,2,1
75,223,2,18,0
78,223,1,19,0
44,223,16,9,0
77,223,27,5,1
57,223,27,6,1
30,223,78,26,5
14,223,36,3,2
71,224,10,1,1
35,224,6,2,0
56,224,4,3,0
77,224,3,4,0
57,224,2,5,0
63,224,1,6,0
44,224,0,7,0
49,224,0,8,0
73,224,0,9,0
64,224,0,10,0
79,224,0,11,0
71,225,20,1,2
35,225,6,3,0
56,225,4,5,0
77,225,3,7,0
57,225,5,4,0
63,225,3,8,0
44,225,1,9,0
49,225,0,11,0
73,225,0,13,0
64,225,0,10,0
79,225,0,12,0
55,225,6,2,0
30,225,4,6,0
83,225,0,14,0
69,225,0,15,0
84,225,0,16,0
71,226,30,1,3
35,226,12,2,0
56,226,6,4,0
77,226,3,8,0
57,226,5,5,0
63,226,3,9,0
44,226,1,10,0
49,226,0,14,0
73,226,0,17,0
64,226,0,13,0
79,226,0,15,0
55,226,10,3,0
30,226,4,6,0
83,226,0,18,0
69,226,0,20,0
84,226,0,21,0
22,226,3,7,0
50,226,1,11,0
14,226,0,12,0
65,226,0,16,0
85,226,0,19,0
71,227,33,1,3
35,227,22,2,1
56,227,6,5,0
77,227,3,9,0
57,227,5,6,0
63,227,3,10,0
44,227,1,11,0
49,227,0,16,0
73,227,0,18,0
64,227,0,15,0
79,227,0,17,0
55,227,10,3,0
30,227,10,4,0
83,227,0,19,0
69,227,0,21,0
84,227,1,12,0
22,227,5,7,0
50,227,1,13,0
14,227,4,8,0
65,227,0,14,0
85,227,0,20,0
21,227,0,22,0
71,228,43,1,4
35,228,22,2,1
56,228,9,5,0
77,228,7,6,0
57,228,5,8,0
63,228,3,10,0
44,228,1,11,0
49,228,0,16,0
73,228,0,19,0
64,228,0,14,0
79,228,0,18,0
55,228,11,4,0
30,228,16,3,0
83,228,0,17,0
69,228,0,20,0
84,228,1,12,0
22,228,7,7,0
50,228,1,13,0
14,228,4,9,0
65,228,0,15,0
85,228,0,21,0
21,228,0,22,0
71,229,43,1,4
35,229,22,2,1
56,229,9,7,0
77,229,7,8,0
57,229,6,10,0
63,229,5,11,0
44,229,11,4,1
49,229,3,13,0
73,229,0,19,0
64,229,0,16,0
79,229,0,18,0
55,229,11,5,0
30,229,16,3,0
83,229,0,17,0
69,229,0,20,0
84,229,1,14,0
22,229,7,9,0
50,229,1,15,0
14,229,10,6,0
65,229,4,12,0
85,229,0,21,0
21,229,0,22,0
71,230,43,1,4
35,230,26,2,1
56,230,9,7,0
77,230,7,9,0
57,230,8,8,0
63,230,5,12,0
44,230,11,5,1
49,230,6,11,0
73,230,0,19,0
64,230,1,14,0
79,230,0,18,0
55,230,17,4,0
30,230,26,3,1
83,230,0,17,0
69,230,0,20,0
84,230,1,15,0
22,230,7,10,0
50,230,1,16,0
14,230,10,6,0
65,230,4,13,0
85,230,0,21,0
21,230,0,22,0
71,231,53,1,5
35,231,32,2,1
56,231,9,8,0
77,231,7,9,0
57,231,10,7,0
63,231,5,12,0
44,231,11,6,1
49,231,6,11,0
73,231,0,20,0
64,231,1,15,0
79,231,0,19,0
55,231,21,4,0
30,231,26,3,1
83,231,0,18,0
69,231,0,21,0
84,231,2,14,0
22,231,7,10,0
50,231,1,16,0
14,231,13,5,0
65,231,4,13,0
85,231,0,22,0
21,231,0,17,0
71,232,63,1,6
35,232,38,2,1
56,232,9,9,0
77,232,10,8,0
57,232,12,6,0
63,232,5,12,0
44,232,11,7,1
49,232,6,11,0
73,232,0,19,0
64,232,1,15,0
79,232,0,20,0
55,232,25,4,0
30,232,26,3,1
83,232,0,18,0
69,232,0,21,0
84,232,2,14,0
22,232,7,10,0
50,232,1,16,0
14,232,14,5,0
65,232,4,13,0
85,232,0,22,0
21,232,0,17,0
71,233,63,1,6
35,233,48,2,2
56,233,9,10,0
77,233,16,5,0
57,233,16,7,0
63,233,5,12,0
44,233,11,8,1
49,233,6,11,0
73,233,0,19,0
64,233,1,15,0
79,233,0,20,0
55,233,25,4,0
30,233,26,3,1
83,233,0,18,0
69,233,0,21,0
84,233,3,14,0
22,233,10,9,0
50,233,1,16,0
14,233,16,6,0
65,233,4,13,0
85,233,0,22,0
21,233,0,17,0
71,234,73,1,7
35,234,52,2,2
56,234,9,10,0
77,234,16,6,0
57,234,16,7,0
63,234,5,12,0
44,234,11,8,1
49,234,6,11,0
73,234,0,19,0
64,234,1,15,0
79,234,0,20,0
55,234,31,3,0
30,234,29,4,1
83,234,0,18,0
69,234,0,21,0
84,234,3,14,0
22,234,11,9,0
50,234,1,16,0
14,234,18,5,0
65,234,4,13,0
85,234,0,22,0
21,234,0,17,0
71,235,79,1,7
35,235,62,2,3
56,235,9,10,0
77,235,16,7,0
57,235,19,5,0
63,235,5,12,0
44,235,13,8,1
49,235,6,11,0
73,235,0,18,0
64,235,1,15,0
79,235,0,17,0
55,235,35,3,0
30,235,29,4,1
83,235,0,20,0
69,235,0,21,0
84,235,3,14,0
22,235,12,9,0
50,235,1,16,0
14,235,18,6,0
65,235,4,13,0
85,235,0,23,0
21,235,0,19,0
86,235,0,22,0
71,236,81,1,7
35,236,68,2,3
56,236,9,10,0
77,236,17,7,0
57,236,23,5,0
63,236,5,12,0
44,236,13,8,1
49,236,6,11,0
73,236,0,18,0
64,236,1,15,0
79,236,0,17,0
55,236,38,4,0
30,236,39,3,2
83,236,0,20,0
69,236,0,21,0
84,236,3,14,0
22,236,12,9,0
50,236,1,16,0
14,236,18,6,0
65,236,4,13,0
85,236,0,23,0
21,236,0,19,0
86,236,0,22,0
71,237,81,1,7
35,237,68,2,3
56,237,9,10,0
77,237,17,7,0
57,237,27,5,0
63,237,5,13,0
44,237,13,9,1
49,237,6,11,0
73,237,0,18,0
64,237,2,15,0
79,237,0,17,0
55,237,44,4,0
30,237,49,3,3
83,237,0,20,0
69,237,0,21,0
84,237,6,12,0
22,237,14,8,0
50,237,1,16,0
14,237,18,6,0
65,237,4,14,0
85,237,0,23,0
21,237,0,19,0
86,237,0,22,0
71,238,87,1,7
35,238,78,2,4
56,238,11,10,0
77,238,18,6,0
57,238,27,5,0
63,238,5,13,0
44,238,13,9,1
49,238,6,11,0
73,238,0,18,0
64,238,2,15,0
79,238,0,17,0
55,238,47,4,0
30,238,53,3,3
83,238,0,20,0
69,238,0,21,0
84,238,6,12,0
22,238,14,8,0
50,238,1,16,0
14,238,18,7,0
65,238,4,14,0
85,238,0,23,0
21,238,0,19,0
86,238,0,22,0
71,239,97,1,8
35,239,78,2,4
56,239,11,10,0
77,239,21,6,0
57,239,31,5,0
63,239,5,13,0
44,239,13,9,1
49,239,7,12,0
73,239,0,18,0
64,239,2,15,0
79,239,0,17,0
55,239,47,4,0
30,239,59,3,3
83,239,0,20,0
69,239,0,21,0
84,239,8,11,0
22,239,14,8,0
50,239,1,16,0
14,239,18,7,0
65,239,4,14,0
85,239,0,23,0
21,239,0,19,0
86,239,0,22,0
64,240,0,10,0
85,240,0,9,0
88,240,0,8,0
63,240,0,7,0
87,240,1,6,0
55,240,2,5,0
57,240,3,4,0
77,240,4,3,0
14,240,6,2,0
30,240,10,1,1
93,241,0,15,0
79,241,0,12,0
44,241,0,10,0
49,241,2,8,0
65,241,3,7,0
71,241,10,2,1
64,241,0,16,0
85,241,0,14,0
88,241,0,13,0
63,241,0,11,0
87,241,1,9,0
55,241,8,3,0
57,241,3,6,0
77,241,5,5,0
14,241,6,4,0
30,241,14,1,1
69,242,0,21,0
81,242,0,20,0
94,242,0,19,0
95,242,0,18,0
56,242,0,13,0
93,242,0,16,0
79,242,0,14,0
44,242,0,10,0
49,242,3,8,0
65,242,3,7,0
71,242,20,1,2
64,242,0,17,0
85,242,0,15,0
88,242,0,12,0
63,242,0,11,0
87,242,1,9,0
55,242,14,3,0
57,242,5,6,0
77,242,9,5,0
14,242,9,4,0
30,242,14,2,1
91,243,0,24,0
50,243,0,23,0
84,243,0,17,0
22,243,0,13,0
69,243,0,25,0
81,243,0,21,0
94,243,0,22,0
95,243,0,20,0
56,243,2,9,0
93,243,0,16,0
79,243,0,15,0
44,243,1,10,0
49,243,3,8,0
65,243,9,5,0
71,243,23,2,2
64,243,0,19,0
85,243,0,18,0
88,243,0,14,0
63,243,0,12,0
87,243,1,11,0
55,243,14,3,0
57,243,5,7,0
77,243,13,4,0
14,243,9,6,0
30,243,24,1,2
96,244,0,16,0
91,244,0,25,0
50,244,0,24,0
84,244,0,20,0
22,244,0,14,0
69,244,0,26,0
81,244,0,18,0
94,244,0,13,0
95,244,0,23,0
56,244,2,10,0
93,244,0,19,0
79,244,0,17,0
44,244,1,11,0
49,244,4,8,0
65,244,12,5,0
71,244,29,2,2
64,244,0,22,0
85,244,0,21,0
88,244,0,15,0
63,244,0,12,0
87,244,3,9,0
55,244,14,4,0
57,244,5,7,0
77,244,17,3,0
14,244,9,6,0
30,244,34,1,3
89,245,0,22,0
96,245,0,18,0
91,245,0,27,0
50,245,0,26,0
84,245,0,20,0
22,245,6,7,0
69,245,0,17,0
81,245,1,13,0
94,245,0,15,0
95,245,0,25,0
56,245,6,8,0
93,245,0,21,0
79,245,0,19,0
44,245,4,10,0
49,245,4,11,0
65,245,12,5,0
71,245,29,2,2
64,245,0,24,0
85,245,0,23,0
88,245,0,16,0
63,245,0,14,0
87,245,3,12,0
55,245,24,3,1
57,245,5,9,0
77,245,17,4,0
14,245,9,6,0
30,245,36,1,3
90,246,0,28,0
89,246,0,22,0
96,246,0,19,0
91,246,0,27,0
50,246,0,26,0
84,246,3,12,0
22,246,7,7,0
69,246,0,18,0
81,246,1,14,0
94,246,0,16,0
95,246,0,25,0
56,246,6,8,0
93,246,0,21,0
79,246,0,20,0
44,246,4,10,0
49,246,4,11,0
65,246,12,6,0
71,246,35,2,2
64,246,0,24,0
85,246,0,23,0
88,246,0,17,0
63,246,0,15,0
87,246,3,13,0
55,246,26,3,1
57,246,5,9,0
77,246,17,4,0
14,246,13,5,0
30,246,46,1,4
92,247,0,26,0
90,247,0,29,0
89,247,0,22,0
96,247,0,17,0
91,247,0,28,0
50,247,0,27,0
84,247,3,13,0
22,247,7,7,0
69,247,0,18,0
81,247,1,14,0
94,247,0,16,0
95,247,0,25,0
56,247,6,9,0
93,247,0,21,0
79,247,0,20,0
44,247,7,8,0
49,247,5,12,0
65,247,22,4,1
71,247,35,2,2
64,247,0,24,0
85,247,0,23,0
88,247,0,19,0
63,247,0,15,0
87,247,5,11,0
55,247,32,3,1
57,247,5,10,0
77,247,17,6,0
14,247,17,5,0
30,247,46,1,4
92,248,0,26,0
90,248,0,29,0
89,248,0,23,0
96,248,2,14,0
91,248,0,28,0
50,248,0,27,0
84,248,3,13,0
22,248,7,7,0
69,248,0,21,0
81,248,1,16,0
94,248,0,18,0
95,248,0,25,0
56,248,6,9,0
93,248,0,22,0
79,248,0,19,0
44,248,7,8,0
49,248,5,12,0
65,248,25,4,1
71,248,35,2,2
64,248,0,24,0
85,248,0,20,0
88,248,1,15,0
63,248,0,17,0
87,248,5,11,0
55,248,32,3,1
57,248,5,10,0
77,248,21,6,0
14,248,23,5,0
30,248,56,1,5
83,249,0,24,0
92,249,0,27,0
90,249,0,30,0
89,249,0,23,0
96,249,2,14,0
91,249,0,29,0
50,249,0,28,0
84,249,3,13,0
22,249,7,8,0
69,249,0,20,0
81,249,1,16,0
94,249,0,18,0
95,249,0,26,0
56,249,6,10,0
93,249,0,22,0
79,249,0,19,0
44,249,8,7,0
49,249,7,9,0
65,249,28,5,1
71,249,45,2,3
64,249,0,25,0
85,249,0,21,0
88,249,1,15,0
63,249,0,17,0
87,249,5,12,0
55,249,32,3,1
57,249,5,11,0
77,249,25,6,0
14,249,29,4,0
30,249,56,1,5
83,250,0,22,0
92,250,0,27,0
90,250,0,30,0
89,250,0,23,0
96,250,2,14,0
91,250,0,29,0
50,250,0,28,0
84,250,7,10,0
22,250,8,8,0
69,250,0,20,0
81,250,1,16,0
94,250,0,18,0
95,250,0,26,0
56,250,6,12,0
93,250,0,24,0
79,250,0,19,0
44,250,8,9,0
49,250,10,7,0
65,250,28,5,1
71,250,51,2,3
64,250,0,25,0
85,250,0,21,0
88,250,1,15,0
63,250,0,17,0
87,250,7,11,0
55,250,32,3,1
57,250,5,13,0
77,250,25,6,0
14,250,29,4,0
30,250,66,1,6
97,251,0,20,0
83,251,0,25,0
92,251,0,28,0
90,251,0,31,0
89,251,0,22,0
96,251,3,14,0
91,251,0,30,0
50,251,0,29,0
84,251,7,12,0
22,251,8,10,0
69,251,0,21,0
81,251,1,17,0
94,251,0,18,0
95,251,0,27,0
56,251,6,13,0
93,251,0,26,0
79,251,0,19,0
44,251,8,11,0
49,251,14,7,0
65,251,38,3,2
71,251,51,2,3
64,251,0,24,0
85,251,0,23,0
88,251,1,16,0
63,251,2,15,0
87,251,10,9,0
55,251,32,4,1
57,251,11,8,0
77,251,25,6,0
14,251,29,5,0
30,251,66,1,6
97,252,0,20,0
83,252,0,25,0
92,252,0,28,0
90,252,0,31,0
89,252,0,22,0
96,252,3,14,0
91,252,0,30,0
50,252,0,29,0
84,252,7,12,0
22,252,8,10,0
69,252,0,21,0
81,252,1,17,0
94,252,0,18,0
95,252,0,27,0
56,252,6,13,0
93,252,0,26,0
79,252,0,19,0
44,252,8,11,0
49,252,15,7,0
65,252,38,4,2
71,252,55,2,3
64,252,0,24,0
85,252,0,23,0
88,252,1,16,0
63,252,2,15,0
87,252,10,9,0
55,252,34,5,1
57,252,11,8,0
77,252,28,6,0
14,252,39,3,1
30,252,72,1,6
98,253,0,33,0
99,253,0,32,0
97,253,0,20,0
83,253,0,24,0
92,253,0,28,0
90,253,0,31,0
89,253,0,22,0
96,253,3,14,0
91,253,0,30,0
50,253,0,29,0
84,253,7,12,0
22,253,11,9,0
69,253,0,21,0
81,253,1,17,0
94,253,0,18,0
95,253,0,27,0
56,253,7,13,0
93,253,0,26,0
79,253,0,19,0
44,253,8,11,0
49,253,15,7,0
65,253,40,4,2
71,253,55,2,3
64,253,0,25,0
85,253,0,23,0
88,253,1,16,0
63,253,2,15,0
87,253,10,10,0
55,253,40,5,1
57,253,11,8,0
77,253,28,6,0
14,253,43,3,1
30,253,82,1,7
76,254,0,27,0
98,254,0,34,0
99,254,0,33,0
97,254,0,20,0
83,254,0,24,0
92,254,0,29,0
90,254,0,32,0
89,254,0,22,0
96,254,3,14,0
91,254,0,31,0
50,254,0,30,0
84,254,7,12,0
22,254,11,9,0
69,254,0,21,0
81,254,1,17,0
94,254,0,18,0
95,254,0,28,0
56,254,7,13,0
93,254,0,26,0
79,254,0,19,0
44,254,8,11,0
49,254,15,7,0
65,254,41,5,2
71,254,59,2,3
64,254,0,25,0
85,254,0,23,0
88,254,1,16,0
63,254,2,15,0
87,254,10,10,0
55,254,42,4,1
57,254,11,8,0
77,254,31,6,0
14,254,49,3,1
30,254,92,1,8
76,255,0,28,0
98,255,0,34,0
99,255,0,33,0
97,255,0,20,0
83,255,0,24,0
92,255,0,30,0
90,255,0,32,0
89,255,0,22,0
96,255,3,15,0
91,255,0,27,0
50,255,0,31,0
84,255,7,13,0
22,255,11,9,0
69,255,0,21,0
81,255,1,17,0
94,255,0,18,0
95,255,0,29,0
56,255,10,10,0
93,255,0,26,0
79,255,0,19,0
44,255,10,11,0
49,255,15,8,0
65,255,45,4,2
71,255,59,2,3
64,255,0,25,0
85,255,0,23,0
88,255,1,16,0
63,255,3,14,0
87,255,10,12,0
55,255,42,5,1
57,255,17,7,0
77,255,31,6,0
14,255,49,3,1
30,255,102,1,9
76,256,0,29,0
98,256,0,34,0
99,256,0,33,0
97,256,0,22,0
83,256,1,18,0
92,256,0,26,0
90,256,0,32,0
89,256,0,24,0
96,256,3,16,0
91,256,0,28,0
50,256,0,31,0
84,256,7,13,0
22,256,11,11,0
69,256,0,23,0
81,256,5,14,0
94,256,0,19,0
95,256,0,30,0
56,256,10,12,0
93,256,0,27,0
79,256,0,20,0
44,256,16,8,0
49,256,15,9,0
65,256,45,4,2
71,256,69,2,4
64,256,0,21,0
85,256,0,25,0
88,256,1,17,0
63,256,5,15,0
87,256,13,10,0
55,256,42,5,1
57,256,17,7,0
77,256,31,6,0
14,256,49,3,1
30,256,102,1,9
101,257,0,12,0
44,257,0,11,0
83,257,0,10,0
100,257,0,9,0
94,257,0,8,0
65,257,0,7,0
91,257,1,6,0
79,257,2,5,0
22,257,3,4,0
55,257,4,3,0
71,257,6,2,0
30,257,10,1,1
103,258,0,15,0
50,258,0,23,0
56,258,0,22,0
84,258,0,20,0
102,258,0,19,0
101,258,0,17,0
44,258,0,14,0
83,258,0,12,0
100,258,1,9,0
94,258,0,13,0
65,258,0,11,0
91,258,1,10,0
79,258,2,8,0
22,258,7,2,0
55,258,4,5,0
71,258,6,3,0
30,258,20,1,2
57,259,4,6,0
49,259,2,11,0
104,259,3,10,0
87,259,0,18,0
103,259,0,19,0
50,259,0,27,0
56,259,0,26,0
84,259,0,15,0
102,259,0,23,0
101,259,0,21,0
44,259,0,17,0
83,259,0,14,0
100,259,1,12,0
94,259,0,16,0
65,259,0,13,0
91,259,4,8,0
79,259,4,9,0
22,259,7,3,0
55,259,4,7,0
71,259,7,2,0
30,259,30,1,3
106,260,0,20,0
77,260,10,2,0
81,260,0,26,0
105,260,1,15,0
57,260,4,8,0
49,260,2,13,0
104,260,3,11,0
87,260,0,22,0
103,260,0,23,0
50,260,0,31,0
56,260,0,30,0
84,260,6,5,0
102,260,0,27,0
101,260,0,25,0
44,260,0,21,0
83,260,0,18,0
100,260,1,14,0
94,260,0,19,0
65,260,0,16,0
91,260,4,9,0
79,260,4,10,0
22,260,7,4,0
55,260,6,7,0
71,260,7,3,0
30,260,40,1,4
107,261,0,27,0
92,261,0,31,0
106,261,0,24,0
77,261,10,3,0
81,261,0,28,0
105,261,1,17,0
57,261,4,9,0
49,261,2,14,0
104,261,3,12,0
87,261,4,8,0
103,261,0,23,0
50,261,0,32,0
56,261,1,18,0
84,261,6,6,0
102,261,0,29,0
101,261,0,26,0
44,261,0,20,0
83,261,0,22,0
100,261,1,16,0
94,261,2,15,0
65,261,0,19,0
91,261,4,10,0
79,261,4,11,0
22,261,7,5,0
55,261,9,4,0
71,261,17,2,1
30,261,46,1,4
108,262,0,31,0
107,262,0,28,0
92,262,0,32,0
106,262,0,25,0
77,262,13,3,0
81,262,0,29,0
105,262,1,19,0
57,262,4,9,0
49,262,2,14,0
104,262,3,12,0
87,262,4,8,0
103,262,0,24,0
50,262,0,33,0
56,262,1,20,0
84,262,6,6,0
102,262,0,30,0
101,262,0,27,0
44,262,0,22,0
83,262,0,23,0
100,262,1,18,0
94,262,2,15,0
65,262,0,21,0
91,262,4,10,0
79,262,4,11,0
22,262,7,5,0
55,262,13,4,0
71,262,23,2,1
30,262,56,1,5
88,263,0,36,0
108,263,0,32,0
107,263,0,29,0
92,263,0,33,0
106,263,0,25,0
77,263,17,3,0
81,263,0,30,0
105,263,1,19,0
57,263,4,10,0
49,263,5,8,0
104,263,3,15,0
87,263,4,9,0
103,263,0,24,0
50,263,0,35,0
56,263,1,20,0
84,263,6,6,0
102,263,0,31,0
101,263,0,28,0
44,263,0,22,0
83,263,0,23,0
100,263,1,18,0
94,263,4,13,0
65,263,0,21,0
91,263,4,11,0
79,263,4,14,0
22,263,7,5,0
55,263,13,4,0
71,263,29,2,1
30,263,66,1,6
78,264,6,8,0
88,264,0,36,0
108,264,0,33,0
107,264,0,30,0
92,264,0,34,0
106,264,0,25,0
77,264,17,4,0
81,264,0,31,0
105,264,1,19,0
57,264,8,6,0
49,264,5,9,0
104,264,3,16,0
87,264,4,11,0
103,264,0,24,0
50,264,0,26,0
56,264,1,20,0
84,264,6,7,0
102,264,0,32,0
101,264,0,29,0
44,264,0,22,0
